Ημερομηνία,Longitude,Latitude,"Περιοχή συλλογής δείγματος",Μέτρηση,"Είδος αποτελέσματος","Μονάδα μέτρησης",Τιμή
23/04/2023,23.79191986,38.05897251,12110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
23/04/2023,23.7922691,38.06140018,12120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.27
23/04/2023,23.79273433,38.06874791,12140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/04/2023,23.79625849,38.07222046,12150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/04/2023,23.80263281,38.07445838,12160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2023,23.80765855,38.07388161,12170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
23/04/2023,23.79092387,38.09047662,12200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
23/04/2023,23.79899042,38.09686754,12210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
23/04/2023,23.80017012,38.10026562,12220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.26
23/04/2023,23.79503772,38.10006301,12230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.29
23/04/2023,23.8090866,38.09311743,12250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.27
23/04/2023,23.81258257,38.08579158,12260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
23/04/2023,23.82293305,38.0836115,12280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/04/2023,23.82689115,38.07244829,12290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
23/04/2023,23.81916389,38.07040681,12310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/04/2023,23.80312781,38.05090485,12330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2023,23.80595718,38.06471601,12333,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
23/04/2023,23.80057888,38.04744353,12340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
23/04/2023,23.80310055,38.04767905,12350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/04/2023,23.80040277,38.02943848,12370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
23/04/2023,23.7926045,38.02502278,12380,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
23/04/2023,23.7880786,38.02921395,12390,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/04/2023,23.78341422,38.03242933,12400,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/04/2023,23.73214999,38.00419846,16010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.74
23/04/2023,23.72888487,38.0005926,16020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.53
23/04/2023,23.72535484,38.00000309,16030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.56
23/04/2023,23.72555164,37.99884612,16040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
23/04/2023,23.72141341,37.99768581,16050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.5
23/04/2023,23.72075398,37.99777086,16060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.54
23/04/2023,23.72643431,37.99425298,16080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.66
23/04/2023,23.72499664,37.99240677,16090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.57
23/04/2023,23.7248553,37.98783332,16100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/04/2023,23.71898302,37.98242795,16110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
23/04/2023,23.72062918,37.97839249,16120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
23/04/2023,23.71416966,37.97425016,16130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
23/04/2023,23.71000626,37.97565734,16150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.5
23/04/2023,23.70480243,37.97732538,16160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/04/2023,23.70700868,37.97977744,16180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
23/04/2023,23.71053939,37.98373489,16190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
23/04/2023,23.7123205,37.98664437,16200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2023,23.71174522,37.9908589,16210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/04/2023,23.71067473,37.9913199,16220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2023,23.70987554,37.9954696,16230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.51
23/04/2023,23.7090367,37.99781501,16240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.53
23/04/2023,23.71155311,37.99888238,16250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.55
23/04/2023,23.71561129,37.99801216,16260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
23/04/2023,23.71733907,37.99783345,16270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.6
23/04/2023,23.72480334,38.01112849,16280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
23/04/2023,23.73155962,38.01179041,16300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
23/04/2023,23.7339411,38.01643787,16310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
23/04/2023,23.73171668,38.01664453,16320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
23/04/2023,23.73360975,38.02130286,16330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.5
23/04/2023,23.73279904,38.02101261,16340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.53
23/04/2024,23.70858237,37.96530497,7340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
23/04/2024,23.70627109,37.96770854,7350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/04/2024,23.7083368,37.97224355,7370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
23/04/2024,23.72284039,37.94389899,8250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/04/2024,23.70620202,37.94466528,34010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.24
23/04/2024,23.70647391,37.94180625,34020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2024,23.70664146,37.93936687,34030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/04/2024,23.70732429,37.93804521,34040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
23/04/2024,23.71044262,37.93446749,34050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/04/2024,23.70980345,37.93084308,34060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
23/04/2024,23.70927856,37.92566133,34070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2024,23.73337647,37.87166921,34100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
23/04/2024,23.73597883,37.87141667,34110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2024,23.74828637,37.86325916,34120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/04/2024,23.75797668,37.86681556,34130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/04/2024,23.76734713,37.87617294,34140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2024,23.76652544,37.87697942,34150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/04/2024,23.76688701,37.87835679,34160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
23/04/2024,23.7668846,37.88052892,34170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/04/2024,23.76768348,37.88225542,34180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2024,23.76647207,37.88358487,34190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/04/2024,23.76435585,37.88623706,34200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
23/04/2024,23.7692869,37.88840914,34210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
23/04/2024,23.77368236,37.89600049,34220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/04/2024,23.77327509,37.90066745,34230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/04/2024,23.76573751,37.89666777,34240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2024,23.76346799,37.89534464,34250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
23/04/2024,23.76021778,37.89112637,34260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2024,23.75420534,37.8916379,34270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/04/2024,23.75310695,37.89377736,34280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/04/2024,23.74988647,37.89350558,34290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/04/2024,23.74949547,37.89430384,34300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
23/04/2024,23.74709878,37.89745137,34310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
23/04/2024,23.74848786,37.90952273,34320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/04/2024,23.74747113,37.90931128,34330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
23/04/2024,23.74806313,37.91825151,34340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/04/2024,23.7566038,37.935667,34350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
23/04/2024,23.75972702,37.93796739,34360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
23/04/2024,23.70210736,38.02059116,7040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
23/04/2024,23.7007443,38.01829475,7050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
23/04/2024,23.70266307,38.01151928,7070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/04/2024,23.70940691,38.00723757,7090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
23/04/2024,23.73475862,38.02351783,22010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.57
23/04/2024,23.72221428,38.02051825,22020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
23/04/2024,23.7157688,38.01798873,22030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
23/04/2024,23.70648289,38.02208837,22040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/04/2024,23.70399971,38.02325903,22050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/04/2024,23.70606419,38.02345808,22060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/04/2024,23.69786339,38.02158462,22070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
23/04/2024,23.69452341,38.02124829,22080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/04/2024,23.68736333,38.02578093,22090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
23/04/2024,23.68632919,38.02613778,22100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/04/2024,23.68516774,38.03020242,22110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/04/2024,23.68129046,38.03414254,22120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
23/04/2024,23.67964052,38.0352003,22130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
23/04/2024,23.67664872,38.03250288,22140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.5
23/04/2024,23.67454228,38.02835489,22150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.53
23/04/2024,23.67603382,38.0276716,22160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.52
23/04/2024,23.67654464,38.01820679,22170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
23/04/2024,23.67163048,38.01753587,22180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
23/04/2024,23.66579819,38.01505714,22190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/04/2024,23.6617732,38.01392634,22200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/04/2024,23.65679654,38.01414373,22210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
23/04/2024,23.65064162,38.01992083,22220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
23/04/2024,23.64540176,38.01804229,22230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.51
23/04/2024,23.65192472,38.01444395,22240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
23/04/2024,23.65219659,38.00736782,22250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
23/04/2024,23.6597899,38.00593302,22260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/04/2024,23.66128547,38.00697796,22270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2024,23.66724419,38.00593308,22280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
23/04/2024,23.66785568,38.00471222,22290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
23/04/2024,23.67005358,38.00535083,22300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.51
23/04/2024,23.6751033,38.00392014,22310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.54
23/04/2024,23.68719247,38.00215296,22320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
23/04/2024,23.6922054,38.00617897,22330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
23/04/2024,23.69205082,38.00748803,22340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/04/2024,23.69581751,38.01031362,22350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/04/2024,23.6986317,38.01049373,22360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
23/04/2024,23.69989964,38.011732,22370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/04/2024,23.70308035,38.01270498,22380,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/04/2024,23.70738506,38.01436647,22390,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
23/04/2024,23.73908966,38.0674669,22400,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.54
23/04/2024,23.7129054,38.07566007,22410,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.55
23/04/2024,23.48905185,37.97043569,2580,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.51
23/04/2024,23.52045976,37.94358544,1927,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
23/04/2024,23.46565745,37.91849312,1929,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/04/2024,23.49030054,37.99544729,1931,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/04/2024,23.78300677,38.09159562,1940,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.8
23/05/2023,23.72049547,37.94647249,160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.54
23/05/2023,23.7232452,37.93440384,165,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
23/05/2023,23.78300677,38.09159562,1940,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.64
23/05/2023,23.70210736,38.02059116,7040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/05/2023,23.7007443,38.01829475,7050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
23/05/2023,23.70266307,38.01151928,7070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/05/2023,23.70940691,38.00723757,7090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
23/05/2023,23.69418089,37.99877315,7120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.52
23/05/2023,23.66748989,37.95803203,7170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
23/05/2023,23.67862566,37.97172973,7230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
23/05/2023,23.69752839,37.97170234,7270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
23/05/2023,23.71283325,37.96856483,7300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/05/2023,23.71541292,38.00374961,8010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.63
23/05/2023,23.71578119,37.99037338,8040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.64
23/05/2023,23.7122762,37.98040557,8060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.63
23/05/2023,23.68251737,37.96148113,8100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
23/05/2023,23.70043454,37.962644,8140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/05/2023,23.69959745,37.94970908,8170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/05/2023,23.70623737,37.95093926,8190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.55
23/05/2023,23.70891649,37.94569184,8210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
23/05/2023,23.71621067,37.95514139,8260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/05/2023,23.71457142,37.96617497,8270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.52
23/05/2023,23.72176206,37.96483486,8280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/05/2023,23.72614349,37.96555625,8290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
23/05/2023,23.73089644,37.98300722,8350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/05/2023,23.73475862,38.02351783,22010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/05/2023,23.72221428,38.02051825,22020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/05/2023,23.7157688,38.01798873,22030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
23/05/2023,23.70648289,38.02208837,22040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/05/2023,23.70399971,38.02325903,22050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/05/2023,23.70606419,38.02345808,22060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/05/2023,23.69786339,38.02158462,22070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/05/2023,23.69452341,38.02124829,22080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/05/2023,23.68736333,38.02578093,22090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/05/2023,23.68632919,38.02613778,22100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/05/2023,23.68516774,38.03020242,22110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/05/2023,23.68129046,38.03414254,22120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
23/05/2023,23.67964052,38.0352003,22130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/05/2023,23.67664872,38.03250288,22140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/05/2023,23.67454228,38.02835489,22150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.25
23/05/2023,23.67603382,38.0276716,22160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
23/05/2023,23.67654464,38.01820679,22170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
23/05/2023,23.67163048,38.01753587,22180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/05/2023,23.66579819,38.01505714,22190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
23/05/2023,23.6617732,38.01392634,22200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/05/2023,23.65679654,38.01414373,22210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/05/2023,23.65064162,38.01992083,22220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/05/2023,23.64540176,38.01804229,22230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
23/05/2023,23.65192472,38.01444395,22240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
23/05/2023,23.65219659,38.00736782,22250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/05/2023,23.6597899,38.00593302,22260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
23/05/2023,23.66128547,38.00697796,22270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/05/2023,23.66724419,38.00593308,22280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
23/05/2023,23.66785568,38.00471222,22290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/05/2023,23.67005358,38.00535083,22300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
23/05/2023,23.6751033,38.00392014,22310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/05/2023,23.68719247,38.00215296,22320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/05/2023,23.6922054,38.00617897,22330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/05/2023,23.69205082,38.00748803,22340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/05/2023,23.69581751,38.01031362,22350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
23/05/2023,23.6986317,38.01049373,22360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/05/2023,23.69989964,38.011732,22370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
23/05/2023,23.70308035,38.01270498,22380,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/05/2023,23.70738506,38.01436647,22390,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/05/2023,23.73908966,38.0674669,22400,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
23/05/2023,23.7129054,38.07566007,22410,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
23/05/2023,23.75584029,37.97013736,32010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
23/05/2023,23.75868871,37.9699034,32020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
23/05/2023,23.75936064,37.97064348,32030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
23/05/2023,23.76153486,37.96973571,32040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
23/05/2023,23.7616786,37.96851764,32050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
23/05/2023,23.7631238,37.9665352,32060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
23/05/2023,23.76579619,37.96482648,32070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
23/05/2023,23.76684453,37.96584729,32080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
23/05/2023,23.76718153,37.96706866,32090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.26
23/05/2023,23.75727135,37.96555519,32100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
